Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2023-10-15,5.0,42.85,42.85,8679,8701,-22
2023-10-15,6.0,43.04,42.86,8736,8799,-63
2023-10-15,7.0,47.27,46.89,8889,8958,-69
2023-10-15,8.0,44.34,43.7,9131,9150,-19
2023-10-15,9.0,43.03,38.78,9289,9292,-3
2023-10-15,10.0,42.84,43.7,9439,9434,5
2023-10-15,11.0,44.56,44.23,9523,9480,43
2023-10-15,12.0,44.18,33.5,9536,9553,-17
2023-10-15,13.0,24.25,24.76,9594,9590,4
2023-10-15,14.0,33.11,33.81,9556,9616,-60
2023-10-15,15.0,34.8,35.35,9606,9571,35
2023-10-15,16.0,35.81,36.63,9593,9589,4
2023-10-15,17.0,34.35,41.26,9653,9688,-35
2023-10-15,18.0,31.09,49.62,9721,9749,-28
2023-10-15,19.0,299.19,204.39,9751,9722,29
2023-10-15,20.0,161.11,164.06,9763,9813,-50
2023-10-15,21.0,130.84,95.43,9730,9668,62
2023-10-15,22.0,206.26,113.44,9535,9448,87
2023-10-15,23.0,65.77,65.8,9212,9168,44
2023-10-15,24.0,519.34,393.52,8996,8799,197
2023-10-16,1.0,146.59,159.46,8637,8619,18
2023-10-16,2.0,66.03,72.0,8559,8611,-52
2023-10-16,3.0,43.58,60.67,8578,8644,-66
2023-10-16,4.0,120.85,219.87,8663,8594,69
2023-10-16,5.0,537.08,461.46,8648,8552,96
2023-10-16,6.0,441.16,410.8,8684,8676,8
2023-10-16,7.0,449.6,196.34,9021,9111,-90
2023-10-16,8.0,882.84,364.02,9615,9601,14
2023-10-16,9.0,160.86,96.76,9686,9737,-51
2023-10-16,10.0,48.91,36.93,9815,9898,-83
2023-10-16,11.0,44.96,49.06,9949,9964,-15
2023-10-16,12.0,159.64,154.94,9955,9859,96
2023-10-16,13.0,176.86,205.42,9804,9819,-15
2023-10-16,14.0,90.89,169.12,9801,9801,0
2023-10-16,15.0,164.03,305.71,9786,9750,36
2023-10-16,16.0,411.13,301.8,9747,9735,12
2023-10-16,17.0,162.89,105.6,9765,9785,-20
2023-10-16,18.0,57.51,37.17,9832,9896,-64
2023-10-16,19.0,34.94,28.15,9870,9896,-26
2023-10-16,20.0,35.85,26.53,9914,9955,-41
2023-10-16,21.0,22.28,18.79,9870,9889,-19
2023-10-16,22.0,19.66,24.86,9678,9731,-53
2023-10-16,23.0,20.81,20.66,9453,9455,-2
2023-10-16,24.0,17.58,17.6,9215,9201,14
2023-10-17,1.0,14.82,14.45,8995,8918,77
2023-10-17,2.0,17.36,14.6,8823,8811,12
2023-10-17,3.0,2.05,2.18,8762,8725,37
2023-10-17,4.0,0.0,0.0,8699,8689,10
2023-10-17,5.0,0.0,0.0,8740,8758,-18
2023-10-17,6.0,0.0,4.1,8886,8942,-56
2023-10-17,7.0,15.14,16.69,9308,9400,-92
2023-10-17,8.0,16.04,17.87,9861,9895,-34
2023-10-17,9.0,15.79,15.98,9963,9928,35
2023-10-17,10.0,15.84,15.94,9918,9996,-78
2023-10-17,11.0,15.77,15.75,10033,10016,17
2023-10-17,12.0,14.69,13.39,10006,10042,-36
2023-10-17,13.0,13.67,0.0,10046,10034,12
2023-10-17,14.0,16.06,11.51,10047,10022,25
2023-10-17,15.0,17.12,16.13,10012,10016,-4
2023-10-17,16.0,8.88,14.6,10030,9983,47
2023-10-17,17.0,0.0,0.0,9990,10029,-39
2023-10-17,18.0,15.77,20.13,10010,10015,-5
2023-10-17,19.0,23.26,25.0,9962,10003,-41
2023-10-17,20.0,26.02,25.98,10055,10027,28
2023-10-17,21.0,24.26,35.96,9918,9993,-75
2023-10-17,22.0,38.79,44.66,9819,9792,27
2023-10-17,23.0,43.21,44.51,9485,9485,0
2023-10-17,24.0,137.61,100.91,9197,9164,33
2023-10-18,1.0,40.42,35.31,8988,9013,-25
2023-10-18,2.0,27.63,27.44,8925,8917,8
2023-10-18,3.0,27.57,25.66,8858,8815,43
2023-10-18,4.0,24.06,24.06,8788,8773,15
2023-10-18,5.0,23.84,20.16,8813,8818,-5
2023-10-18,6.0,22.4,18.4,8967,8995,-28
2023-10-18,7.0,20.71,23.62,9388,9458,-70
2023-10-18,8.0,24.56,24.63,9886,9877,9
2023-10-18,9.0,40.95,40.23,9974,9976,-2
2023-10-18,10.0,26.86,28.62,9972,9937,35
2023-10-18,11.0,46.52,32.54,9959,9969,-10
2023-10-18,12.0,46.48,32.52,9955,10015,-60
2023-10-18,13.0,46.41,30.38,10006,10011,-5
2023-10-18,14.0,28.5,27.22,10048,10038,10
2023-10-18,15.0,48.32,31.0,10033,10023,10
2023-10-18,16.0,29.69,29.16,10008,9998,10
2023-10-18,17.0,27.62,27.94,10015,10008,7
2023-10-18,18.0,50.36,27.26,10013,10002,11
2023-10-18,19.0,49.53,30.21,10000,9947,53
2023-10-18,20.0,54.42,43.96,10006,9994,12
2023-10-18,21.0,44.97,29.82,9924,9918,6
2023-10-18,22.0,23.23,21.48,9760,9729,31
2023-10-18,23.0,20.37,20.1,9472,9398,74
2023-10-18,24.0,19.37,18.21,9136,9110,26
2023-10-19,1.0,14.06,17.04,8953,8932,21
2023-10-19,2.0,17.6,17.56,8848,8821,27
2023-10-19,3.0,17.44,19.31,8759,8748,11
2023-10-19,4.0,21.19,22.18,8735,8729,6
2023-10-19,5.0,32.62,33.57,8759,8742,17
2023-10-19,6.0,38.73,45.0,8881,8921,-40
2023-10-19,7.0,47.66,198.89,9290,9299,-9
2023-10-19,8.0,48.72,38.98,9685,9837,-152
2023-10-19,9.0,35.77,35.06,9967,9933,34
2023-10-19,10.0,24.02,27.02,9943,9955,-12
2023-10-19,11.0,44.82,35.32,9948,9909,39
2023-10-19,12.0,56.99,53.42,9924,9969,-45
2023-10-19,13.0,52.29,39.43,9972,9923,49
2023-10-19,14.0,36.16,45.65,9952,9991,-39
2023-10-19,15.0,36.18,29.41,9977,9982,-5
2023-10-19,16.0,26.47,24.7,9987,9990,-3
2023-10-19,17.0,23.97,24.8,10021,10042,-21
2023-10-19,18.0,22.88,29.27,10042,10007,35
2023-10-19,19.0,35.44,29.51,9978,9968,10
2023-10-19,20.0,34.24,31.69,9976,10004,-28
2023-10-19,21.0,34.45,34.42,9937,9902,35
2023-10-19,22.0,31.49,34.68,9736,9697,39
2023-10-19,23.0,28.46,27.06,9442,9392,50
2023-10-19,24.0,20.77,21.35,9130,9103,27
2023-10-20,1.0,2.91,9.14,8934,8917,17
2023-10-20,2.0,18.92,19.26,8817,8807,10
2023-10-20,3.0,21.32,27.26,8758,8755,3
2023-10-20,4.0,28.43,29.12,8761,8740,21
2023-10-20,5.0,28.01,31.48,8771,8725,46
2023-10-20,6.0,42.74,69.89,8853,8869,-16
2023-10-20,7.0,259.24,132.34,9199,9177,22
2023-10-20,8.0,155.22,143.93,9536,9611,-75
2023-10-20,9.0,71.87,91.65,9803,9805,-2
2023-10-20,10.0,98.49,89.72,9875,9914,-39
2023-10-20,11.0,108.17,70.92,9950,9919,31
2023-10-20,12.0,98.49,51.28,9951,9917,34
2023-10-20,13.0,40.33,26.57,9906,9873,33
2023-10-20,14.0,19.16,13.63,9906,9869,37
2023-10-20,15.0,0.0,0.0,9833,9834,-1
2023-10-20,16.0,17.17,13.74,9831,9769,62
2023-10-20,17.0,19.16,34.04,9750,9670,80
2023-10-20,18.0,52.82,120.23,9689,9686,3
2023-10-20,19.0,56.62,66.38,9668,9702,-34
2023-10-20,20.0,65.95,60.84,9765,9803,-38
2023-10-20,21.0,43.05,43.87,9738,9725,13
2023-10-20,22.0,44.33,44.73,9610,9589,21
2023-10-20,23.0,46.77,45.0,9400,9377,23
2023-10-20,24.0,84.09,74.59,9185,9096,89
2023-10-21,1.0,64.32,67.47,8918,8902,16
2023-10-21,2.0,95.19,74.97,8813,8733,80
2023-10-21,3.0,97.29,97.29,8673,8680,-7
2023-10-21,4.0,98.75,98.55,8656,8653,3
2023-10-21,5.0,97.29,81.85,8664,8635,29
2023-10-21,6.0,86.95,71.14,8687,8751,-64
2023-10-21,7.0,40.2,40.93,8891,8972,-81
2023-10-21,8.0,42.37,35.36,9215,9291,-76
2023-10-21,9.0,32.9,33.17,9473,9471,2
2023-10-21,10.0,33.29,30.73,9596,9641,-45
2023-10-21,11.0,36.03,42.45,9728,9755,-27
2023-10-21,12.0,42.42,43.25,9765,9759,6
2023-10-21,13.0,44.27,44.55,9715,9691,24
2023-10-21,14.0,43.2,43.06,9634,9618,16
2023-10-21,15.0,42.45,42.58,9593,9494,99
2023-10-21,16.0,38.74,42.72,9437,9432,5
2023-10-21,17.0,43.44,67.46,9451,9529,-78
2023-10-21,18.0,53.03,93.3,9583,9608,-25
2023-10-21,19.0,59.4,53.79,9658,9696,-38
2023-10-21,20.0,54.91,50.84,9716,9776,-60
2023-10-21,21.0,44.7,48.52,9675,9713,-38
2023-10-21,22.0,43.68,45.08,9594,9571,23
2023-10-21,23.0,43.36,40.51,9431,9395,36
2023-10-21,24.0,38.32,37.11,9205,9202,3
2023-10-22,1.0,34.79,32.06,9033,9014,19
2023-10-22,2.0,31.82,25.8,8915,8883,32
2023-10-22,3.0,21.4,27.42,8812,8789,23
2023-10-22,4.0,28.5,31.41,8755,8751,4
2023-10-22,5.0,32.5,32.9,8755,8772,-17
2023-10-22,6.0,40.53,41.6,8798,8822,-24
2023-10-22,7.0,42.65,58.42,8909,8939,-30
2023-10-22,8.0,46.74,46.46,9096,9141,-45
2023-10-22,9.0,44.2,53.2,9300,9362,-62
2023-10-22,10.0,64.56,78.24,9500,9570,-70
2023-10-22,11.0,185.61,170.21,9664,9719,-55
2023-10-22,12.0,237.22,189.63,9741,9749,-8
2023-10-22,13.0,255.05,190.66,9753,9777,-24
2023-10-22,14.0,69.45,87.92,9743,9765,-22
2023-10-22,15.0,77.98,131.32,9756,9776,-20
2023-10-22,16.0,201.04,180.33,9779,9790,-11
2023-10-22,17.0,257.18,189.63,9880,9840,40
2023-10-22,18.0,268.31,250.59,9900,9961,-61
2023-10-22,19.0,378.71,241.43,10028,10042,-14
2023-10-22,20.0,420.28,206.28,10046,9958,88
2023-10-22,21.0,132.99,61.84,9868,9868,0
2023-10-22,22.0,86.35,57.44,9722,9737,-15
2023-10-22,23.0,94.79,56.67,9486,9461,25
2023-10-22,24.0,121.57,87.79,9214,9186,28
2023-10-23,1.0,49.1,50.0,9003,8970,33
2023-10-23,2.0,51.06,56.94,8903,8891,12
2023-10-23,3.0,424.86,84.01,8873,8831,42
2023-10-23,4.0,79.79,87.41,8826,8850,-24
2023-10-23,5.0,81.04,68.81,8909,8868,41
2023-10-23,6.0,71.24,88.98,9040,9079,-39
2023-10-23,7.0,485.73,201.0,9416,9484,-68
2023-10-23,8.0,210.32,98.99,9942,9969,-27
2023-10-23,9.0,222.99,169.26,10093,10122,-29
2023-10-23,10.0,94.87,90.6,10152,10187,-35
2023-10-23,11.0,70.25,85.31,10232,10296,-64
2023-10-23,12.0,235.83,214.02,10309,10329,-20
2023-10-23,13.0,99.5,118.42,10324,10326,-2
2023-10-23,14.0,52.19,46.83,10320,10343,-23
2023-10-23,15.0,44.5,44.5,10343,10363,-20
2023-10-23,16.0,43.86,40.33,10358,10328,30
2023-10-23,17.0,41.43,42.1,10367,10385,-18
2023-10-23,18.0,44.31,45.75,10393,10503,-110
2023-10-23,19.0,44.11,49.23,10531,10517,14
2023-10-23,20.0,47.27,43.39,10498,10484,14
2023-10-23,21.0,41.58,36.61,10369,10381,-12
2023-10-23,22.0,35.4,34.43,10168,10186,-18
2023-10-23,23.0,34.84,33.51,9960,9901,59
2023-10-23,24.0,27.45,22.86,9652,9630,22
2023-10-24,1.0,20.59,19.71,9489,9400,89
2023-10-24,2.0,18.79,14.4,9332,9274,58
2023-10-24,3.0,19.34,20.45,9234,9250,-16
2023-10-24,4.0,20.05,21.29,9233,9230,3
2023-10-24,5.0,20.77,25.45,9248,9262,-14
2023-10-24,6.0,26.58,29.96,9398,9447,-49
2023-10-24,7.0,27.46,34.4,9737,9834,-97
2023-10-24,8.0,35.68,43.63,10254,10298,-44
2023-10-24,9.0,44.95,46.63,10345,10348,-3
2023-10-24,10.0,49.23,54.99,10336,10371,-35
2023-10-24,11.0,55.69,96.71,10347,10397,-50
2023-10-24,12.0,156.18,85.54,10404,10367,37
2023-10-24,13.0,209.55,109.83,10359,10305,54
2023-10-24,14.0,55.87,95.38,10329,10335,-6
2023-10-24,15.0,112.72,138.88,10337,10331,6
2023-10-24,16.0,105.89,181.64,10341,10324,17
2023-10-24,17.0,159.87,383.71,10378,10362,16
2023-10-24,18.0,515.5,458.93,10401,10362,39
2023-10-24,19.0,127.01,222.91,10406,10412,-6
2023-10-24,20.0,265.44,317.03,10414,10386,28
2023-10-24,21.0,145.54,177.9,10332,10283,49
2023-10-24,22.0,473.59,286.35,10123,10097,26
2023-10-24,23.0,118.99,117.73,9862,9798,64
2023-10-24,24.0,54.91,54.23,9586,9581,5
2023-10-25,1.0,199.52,135.81,9441,9360,81
2023-10-25,2.0,212.22,166.99,9274,9272,2
2023-10-25,3.0,72.29,123.86,9222,9200,22
2023-10-25,4.0,56.03,65.68,9246,9220,26
2023-10-25,5.0,47.54,55.71,9255,9280,-25
2023-10-25,6.0,101.65,68.56,9420,9472,-52
2023-10-25,7.0,215.61,233.64,9786,9852,-66
2023-10-25,8.0,671.0,398.94,10232,10264,-32
2023-10-25,9.0,504.54,533.82,10361,10420,-59
2023-10-25,10.0,506.19,501.35,10429,10438,-9
2023-10-25,11.0,504.54,504.54,10432,10438,-6
2023-10-25,12.0,514.45,514.45,10411,10384,27
2023-10-25,13.0,391.22,476.73,10345,10352,-7
2023-10-25,14.0,302.79,474.74,10360,10301,59
2023-10-25,15.0,340.11,298.84,10291,10252,39
2023-10-25,16.0,255.0,201.38,10235,10221,14
2023-10-25,17.0,407.43,422.11,10304,10300,4
2023-10-25,18.0,751.19,861.44,10328,10369,-41
2023-10-25,19.0,853.75,901.25,10429,10399,30
2023-10-25,20.0,853.94,836.5,10411,10435,-24
2023-10-25,21.0,852.55,768.83,10370,10372,-2
2023-10-25,22.0,590.79,549.1,10211,10154,57
2023-10-25,23.0,136.22,194.83,9909,9873,36
2023-10-25,24.0,140.92,122.73,9636,9611,25
2023-10-26,1.0,186.55,173.14,9475,9471,4
2023-10-26,2.0,335.68,199.25,9386,9340,46
2023-10-26,3.0,180.12,129.87,9295,9272,23
2023-10-26,4.0,72.0,94.85,9275,9323,-48
2023-10-26,5.0,294.96,160.97,9383,9377,6
2023-10-26,6.0,254.75,236.32,9529,9489,40
2023-10-26,7.0,243.84,313.08,9771,9846,-75
2023-10-26,8.0,701.52,665.85,10228,10265,-37
2023-10-26,9.0,770.12,766.49,10405,10389,16
2023-10-26,10.0,676.21,670.0,10383,10421,-38
2023-10-26,11.0,651.12,685.41,10387,10483,-96
2023-10-26,12.0,600.35,596.16,10471,10488,-17
2023-10-26,13.0,617.23,520.85,10458,10434,24
2023-10-26,14.0,100.0,189.48,10431,10386,45
2023-10-26,15.0,51.52,56.0,10336,10448,-112
2023-10-26,16.0,69.03,169.34,10460,10457,3
2023-10-26,17.0,678.33,567.86,10506,10418,88
2023-10-26,18.0,510.31,607.82,10448,10435,13
2023-10-26,19.0,726.38,541.42,10499,10457,42
2023-10-26,20.0,541.56,577.9,10431,10440,-9
2023-10-26,21.0,517.74,493.9,10370,10332,38
2023-10-26,22.0,93.09,115.06,10130,10108,22
2023-10-26,23.0,68.91,74.39,9853,9898,-45
2023-10-26,24.0,64.99,88.1,9673,9662,11
2023-10-27,1.0,56.47,56.08,9518,9485,33
2023-10-27,2.0,56.11,56.44,9408,9390,18
2023-10-27,3.0,56.49,56.49,9365,9318,47
2023-10-27,4.0,56.35,56.35,9333,9309,24
2023-10-27,5.0,57.71,84.79,9361,9376,-15
2023-10-27,6.0,53.36,57.73,9497,9547,-50
2023-10-27,7.0,231.04,236.01,9866,9910,-44
2023-10-27,8.0,237.0,226.25,10262,10299,-37
2023-10-27,9.0,330.14,528.64,10458,10451,7
2023-10-27,10.0,589.35,673.52,10472,10478,-6
2023-10-27,11.0,293.52,348.17,10494,10464,30
2023-10-27,12.0,56.12,155.12,10460,10476,-16
2023-10-27,13.0,47.19,51.34,10436,10459,-23
2023-10-27,14.0,47.19,45.3,10442,10450,-8
2023-10-27,15.0,47.64,45.57,10384,10395,-11
2023-10-27,16.0,52.21,46.81,10401,10448,-47
2023-10-27,17.0,44.64,48.37,10469,10441,28
2023-10-27,18.0,52.65,56.26,10456,10437,19
2023-10-27,19.0,174.38,108.41,10496,10453,43
2023-10-27,20.0,50.54,62.43,10362,10427,-65
2023-10-27,21.0,56.14,69.54,10349,10384,-35
2023-10-27,22.0,64.64,65.78,10253,10234,19
2023-10-27,23.0,52.69,53.6,10019,9966,53
2023-10-27,24.0,56.91,56.98,9765,9759,6
2023-10-28,1.0,55.77,55.77,9573,9544,29
2023-10-28,2.0,113.47,56.25,9419,9401,18
2023-10-28,3.0,48.64,49.04,9334,9305,29
2023-10-28,4.0,45.57,41.34,9276,9289,-13
2023-10-28,5.0,31.28,32.93,9298,9312,-14
2023-10-28,6.0,32.19,31.37,9378,9377,1
2023-10-28,7.0,33.12,32.4,9499,9512,-13
2023-10-28,8.0,30.65,31.96,9705,9750,-45
2023-10-28,9.0,38.53,36.1,9954,9972,-18
2023-10-28,10.0,45.04,33.85,10102,10105,-3
2023-10-28,11.0,33.07,42.54,10193,10250,-57
2023-10-28,12.0,44.31,44.93,10293,10317,-24
2023-10-28,13.0,50.65,40.5,10298,10322,-24
2023-10-28,14.0,29.17,29.04,10278,10288,-10
2023-10-28,15.0,23.76,29.71,10221,10245,-24
2023-10-28,16.0,28.98,44.91,10226,10240,-14
2023-10-28,17.0,44.59,51.58,10315,10337,-22
2023-10-28,18.0,53.86,63.26,10405,10390,15
2023-10-28,19.0,43.84,52.39,10464,10419,45
2023-10-28,20.0,50.14,51.71,10355,10339,16
2023-10-28,21.0,52.05,50.1,10233,10195,38
2023-10-28,22.0,46.76,53.41,10102,10086,16
2023-10-28,23.0,50.45,59.99,9979,9926,53
2023-10-28,24.0,349.44,319.88,9750,9602,148
2023-10-29,1.0,424.2,486.41,9417,9343,74
2023-10-29,2.0,322.84,327.69,9246,9168,78
2023-10-29,3.0,320.56,372.24,9090,9104,-14
2023-10-29,4.0,292.43,95.97,9101,9041,60
2023-10-29,5.0,55.68,45.14,9062,9033,29
2023-10-29,6.0,31.75,36.04,9094,9123,-29
2023-10-29,7.0,46.19,46.36,9222,9264,-42
2023-10-29,8.0,45.85,49.24,9422,9469,-47
2023-10-29,9.0,145.48,295.63,9625,9701,-76
2023-10-29,10.0,114.33,46.15,9828,9883,-55
2023-10-29,11.0,30.76,31.35,10028,10043,-15
2023-10-29,12.0,31.35,38.29,10123,10139,-16
2023-10-29,13.0,45.01,49.16,10160,10122,38
2023-10-29,14.0,43.27,45.27,10065,10067,-2
2023-10-29,15.0,44.09,42.38,10030,10028,2
2023-10-29,16.0,30.32,32.19,10056,10018,38
2023-10-29,17.0,31.94,54.02,10108,10109,-1
2023-10-29,18.0,318.0,175.89,10240,10257,-17
2023-10-29,19.0,415.18,280.42,10346,10334,12
2023-10-29,20.0,457.08,349.22,10312,10343,-31
2023-10-29,21.0,123.84,61.44,10228,10290,-62
2023-10-29,22.0,44.53,34.37,10194,10234,-40
2023-10-29,23.0,31.12,29.44,10025,9961,64
2023-10-29,24.0,29.96,28.8,9738,9616,122
2023-10-30,1.0,31.53,30.74,9451,9393,58
2023-10-30,2.0,29.17,29.1,9312,9307,5
2023-10-30,3.0,25.04,26.18,9288,9252,36
2023-10-30,4.0,22.51,28.14,9256,9275,-19
2023-10-30,5.0,22.84,25.08,9302,9360,-58
2023-10-30,6.0,28.04,28.96,9506,9551,-45
2023-10-30,7.0,31.27,38.97,9912,9966,-54
2023-10-30,8.0,27.23,40.53,10431,10448,-17
2023-10-30,9.0,44.02,54.25,10559,10522,37
2023-10-30,10.0,52.62,52.69,10531,10446,85
2023-10-30,11.0,45.25,49.72,10449,10466,-17
2023-10-30,12.0,45.93,53.06,10461,10506,-45
2023-10-30,13.0,56.0,171.07,10469,10473,-4
2023-10-30,14.0,292.49,200.0,10466,10419,47
2023-10-30,15.0,539.35,175.79,10388,10353,35
2023-10-30,16.0,52.17,45.32,10348,10368,-20
2023-10-30,17.0,54.57,251.4,10407,10427,-20
2023-10-30,18.0,763.31,710.61,10469,10474,-5
2023-10-30,19.0,912.02,707.84,10543,10532,11
2023-10-30,20.0,520.84,221.58,10479,10492,-13
2023-10-30,21.0,45.3,48.02,10409,10435,-26
2023-10-30,22.0,36.73,35.95,10271,10260,11
2023-10-30,23.0,46.8,46.87,10012,9974,38
2023-10-30,24.0,49.22,49.25,9705,9601,104
2023-10-31,1.0,42.1,45.2,9446,9412,34
2023-10-31,2.0,31.96,42.45,9315,9275,40
2023-10-31,3.0,28.98,30.51,9216,9212,4
2023-10-31,4.0,27.68,29.29,9203,9185,18
2023-10-31,5.0,21.83,28.46,9184,9221,-37
2023-10-31,6.0,26.25,29.18,9377,9428,-51
2023-10-31,7.0,32.53,40.11,9747,9855,-108
2023-10-31,8.0,41.16,43.93,10297,10332,-35
2023-10-31,9.0,45.02,48.88,10437,10468,-31
2023-10-31,10.0,49.59,46.73,10464,10411,53
2023-10-31,11.0,45.33,45.6,10407,10369,38
2023-10-31,12.0,40.62,46.08,10356,10347,9
2023-10-31,13.0,34.16,42.88,10329,10360,-31
2023-10-31,14.0,49.59,45.35,10381,10386,-5
2023-10-31,15.0,37.94,44.23,10333,10413,-80
2023-10-31,16.0,39.95,40.3,10382,10322,60
2023-10-31,17.0,33.51,42.97,10358,10407,-49
2023-10-31,18.0,44.26,48.84,10416,10421,-5
2023-10-31,19.0,130.58,52.67,10503,10413,90
2023-10-31,20.0,51.54,56.21,10309,10367,-58
2023-10-31,21.0,55.29,57.47,10284,10271,13
2023-10-31,22.0,64.38,97.24,10112,10127,-15
2023-10-31,23.0,90.58,84.16,9924,9887,37
2023-10-31,24.0,68.14,197.66,9657,9611,46
2023-11-01,1.0,148.26,297.39,9468,9384,84
2023-11-01,2.0,402.35,409.21,9321,9341,-20
2023-11-01,3.0,288.92,342.5,9290,9246,44
2023-11-01,4.0,363.7,327.28,9253,9297,-44
2023-11-01,5.0,60.15,125.65,9330,9336,-6
2023-11-01,6.0,381.11,239.97,9501,9473,28
2023-11-01,7.0,244.68,370.54,9787,9891,-104
2023-11-01,8.0,413.66,223.71,10295,10311,-16
2023-11-01,9.0,396.9,249.84,10147,10426,-279
2023-11-01,10.0,60.16,59.5,10004,10512,-508
2023-11-01,11.0,59.97,48.57,10202,10538,-336
2023-11-01,12.0,45.53,44.53,10369,10503,-134
2023-11-01,13.0,43.08,44.56,10436,10430,6
2023-11-01,14.0,45.03,42.48,10407,10336,71
2023-11-01,15.0,42.74,40.47,10305,10322,-17
2023-11-01,16.0,44.95,43.39,10335,10334,1
2023-11-01,17.0,44.22,67.09,10413,10418,-5
2023-11-01,18.0,59.97,161.8,10475,10498,-23
2023-11-01,19.0,876.59,418.89,10610,10489,121
2023-11-01,20.0,416.3,176.88,10455,10408,47
2023-11-01,21.0,51.93,46.53,10301,10331,-30
2023-11-01,22.0,47.18,45.83,10175,10170,5
2023-11-01,23.0,46.42,45.63,9918,9895,23
2023-11-01,24.0,49.78,48.1,9677,9618,59
2023-11-02,1.0,59.97,47.17,9465,9390,75
2023-11-02,2.0,59.55,48.73,9318,9298,20
2023-11-02,3.0,46.6,47.89,9249,9266,-17
2023-11-02,4.0,48.42,47.91,9237,9218,19
2023-11-02,5.0,50.14,50.91,9264,9266,-2
2023-11-02,6.0,55.85,55.08,9413,9397,16
2023-11-02,7.0,60.39,50.5,9727,9808,-81
2023-11-02,8.0,45.73,47.41,10268,10290,-22
2023-11-02,9.0,48.87,44.59,10441,10349,92
2023-11-02,10.0,44.57,39.95,10330,10409,-79
2023-11-02,11.0,44.88,44.64,10499,10544,-45
2023-11-02,12.0,45.08,45.08,10526,10577,-51
2023-11-02,13.0,46.76,46.43,10565,10528,37
2023-11-02,14.0,48.96,55.39,10504,10564,-60
2023-11-02,15.0,51.18,121.19,10537,10535,2
2023-11-02,16.0,399.98,155.63,10544,10471,73
2023-11-02,17.0,49.39,197.81,10524,10576,-52
2023-11-02,18.0,60.45,278.0,10567,10578,-11
2023-11-02,19.0,440.87,459.13,10638,10537,101
2023-11-02,20.0,504.33,424.54,10453,10459,-6
2023-11-02,21.0,365.27,357.46,10322,10334,-12
2023-11-02,22.0,372.93,336.74,10179,10121,58
2023-11-02,23.0,383.12,291.8,9889,9850,39
2023-11-02,24.0,145.39,112.91,9642,9615,27
2023-11-03,1.0,180.98,104.73,9473,9466,7
2023-11-03,2.0,161.88,106.09,9379,9375,4
2023-11-03,3.0,78.35,49.98,9313,9407,-94
2023-11-03,4.0,51.43,47.92,9404,9431,-27
2023-11-03,5.0,47.12,44.11,9461,9432,29
2023-11-03,6.0,44.27,34.38,9558,9650,-92
2023-11-03,7.0,33.0,32.32,9977,10110,-133
2023-11-03,8.0,31.01,30.85,10497,10573,-76
2023-11-03,9.0,29.29,32.02,10668,10731,-63
2023-11-03,10.0,32.37,31.91,10739,10729,10
2023-11-03,11.0,35.1,37.58,10726,10707,19
2023-11-03,12.0,44.11,38.82,10662,10667,-5
2023-11-03,13.0,35.55,42.56,10602,10574,28
2023-11-03,14.0,45.16,46.81,10544,10560,-16
2023-11-03,15.0,55.69,52.09,10538,10536,2
2023-11-03,16.0,45.13,53.86,10505,10527,-22
2023-11-03,17.0,57.67,148.98,10564,10498,66
2023-11-03,18.0,369.07,264.19,10544,10453,91
2023-11-03,19.0,323.48,260.4,10503,10475,28
2023-11-03,20.0,189.36,92.86,10426,10441,-15
2023-11-03,21.0,56.55,49.89,10360,10367,-7
2023-11-03,22.0,46.16,47.23,10192,10251,-59
2023-11-03,23.0,54.14,48.95,10043,10002,41
2023-11-03,24.0,48.96,49.93,9809,9752,57
2023-11-04,1.0,54.71,53.03,9576,9554,22
2023-11-04,2.0,46.7,54.38,9431,9429,2
2023-11-04,3.0,46.28,56.3,9354,9324,30
2023-11-04,4.0,54.43,66.77,9304,9348,-44
2023-11-04,5.0,92.06,77.22,9349,9354,-5
2023-11-04,6.0,74.88,125.87,9412,9380,32
2023-11-04,7.0,144.79,95.29,9523,9541,-18
2023-11-04,8.0,92.22,59.62,9731,9762,-31
2023-11-04,9.0,48.25,59.67,9947,10015,-68
2023-11-04,10.0,67.26,57.6,10135,10178,-43
2023-11-04,11.0,42.84,49.39,10246,10273,-27
2023-11-04,12.0,46.28,45.62,10295,10367,-72
2023-11-04,13.0,47.65,45.25,10378,10357,21
2023-11-04,14.0,43.77,36.66,10323,10354,-31
2023-11-04,15.0,32.1,34.1,10316,10312,4
2023-11-04,16.0,33.01,39.9,10307,10294,13
2023-11-04,17.0,42.82,42.54,10371,10383,-12
2023-11-04,18.0,37.74,37.17,10486,10450,36
2023-11-04,19.0,42.19,43.0,10548,10566,-18
2023-11-04,20.0,42.98,37.03,10476,10445,31
2023-11-04,21.0,36.68,40.25,10317,10331,-14
2023-11-04,22.0,36.85,42.16,10193,10175,18
2023-11-04,23.0,43.03,33.57,10013,9946,67
2023-11-04,24.0,23.72,23.65,9738,9728,10
2023-11-05,1.0,43.99,41.37,9569,9548,21
2023-11-05,2.0,49.65,44.74,9469,9402,67
2023-11-05,3.0,43.11,41.16,9360,9275,85
2023-11-05,4.0,42.13,42.76,9277,9327,-50
2023-11-05,5.0,42.13,43.71,9331,9345,-14
2023-11-05,6.0,44.76,45.22,9384,9407,-23
2023-11-05,7.0,42.55,45.68,9508,9572,-64
