Date,Hour,Forecast Pool Price,Actual Posted Pool Price,Forecast AIL,Actual AIL,Forecast AIL & Actual AIL Difference
2024-07-19,19.0,271.36,303.2,11604,11588,16
2024-07-19,20.0,181.8,341.69,11431,11436,-5
2024-07-19,21.0,144.16,362.0,11173,11127,46
2024-07-19,22.0,113.87,250.25,10936,10964,-28
2024-07-19,23.0,243.61,155.69,10781,10732,49
2024-07-19,24.0,126.32,101.53,10455,10452,3
2024-07-20,1.0,42.9,49.75,10144,10164,-20
2024-07-20,2.0,42.54,43.01,9943,9900,43
2024-07-20,3.0,36.53,35.56,9745,9762,-17
2024-07-20,4.0,40.02,38.64,9665,9630,35
2024-07-20,5.0,33.41,34.55,9567,9578,-11
2024-07-20,6.0,32.53,32.56,9517,9514,3
2024-07-20,7.0,32.41,32.07,9508,9522,-14
2024-07-20,8.0,37.21,30.1,9701,9643,58
2024-07-20,9.0,30.78,29.6,9925,9945,-20
2024-07-20,10.0,30.16,29.7,10290,10290,0
2024-07-20,11.0,30.07,30.71,10586,10649,-63
2024-07-20,12.0,31.93,37.65,10889,10902,-13
2024-07-20,13.0,43.5,43.62,11062,11114,-52
2024-07-20,14.0,43.64,51.54,11200,11269,-69
2024-07-20,15.0,101.29,86.64,11305,11352,-47
2024-07-20,16.0,114.3,167.94,11403,11451,-48
2024-07-20,17.0,58.03,198.5,11476,11576,-100
2024-07-20,18.0,163.48,309.54,11562,11611,-49
2024-07-20,19.0,342.63,366.63,11507,11512,-5
2024-07-20,20.0,67.02,252.37,11397,11398,-1
2024-07-20,21.0,143.41,229.41,11193,11221,-28
2024-07-20,22.0,100.08,205.42,10975,11006,-31
2024-07-20,23.0,74.18,82.9,10836,10841,-5
2024-07-20,24.0,76.97,83.84,10556,10541,15
2024-07-21,1.0,37.54,43.15,10221,10233,-12
2024-07-21,2.0,44.27,43.07,10015,9983,32
2024-07-21,3.0,42.82,43.17,9825,9817,8
2024-07-21,4.0,42.99,43.17,9719,9706,13
2024-07-21,5.0,37.83,42.29,9652,9652,0
2024-07-21,6.0,39.73,41.43,9563,9576,-13
2024-07-21,7.0,42.81,41.47,9549,9530,19
2024-07-21,8.0,42.5,39.34,9673,9722,-49
2024-07-21,9.0,43.99,42.02,9966,10007,-41
2024-07-21,10.0,34.88,39.84,10320,10431,-111
2024-07-21,11.0,42.98,55.94,10742,10853,-111
2024-07-21,12.0,163.69,115.23,11123,11178,-55
2024-07-21,13.0,239.2,195.0,11391,11377,14
2024-07-21,14.0,117.6,132.56,11521,11474,47
2024-07-21,15.0,116.69,132.47,11555,11545,10
2024-07-21,16.0,288.78,196.31,11646,11625,21
2024-07-21,17.0,65.33,111.29,11683,11805,-122
2024-07-21,18.0,157.8,278.43,11809,11837,-28
2024-07-21,19.0,157.8,242.53,11744,11765,-21
2024-07-21,20.0,89.22,137.51,11640,11722,-82
2024-07-21,21.0,182.32,173.47,11562,11544,18
2024-07-21,22.0,249.13,140.54,11357,11379,-22
2024-07-21,23.0,134.75,72.18,11234,11223,11
2024-07-21,24.0,38.71,33.81,10906,10832,74
2024-07-22,1.0,29.58,30.08,10507,10435,72
2024-07-22,2.0,31.2,30.15,10215,10130,85
2024-07-22,3.0,29.87,30.07,9967,9995,-28
2024-07-22,4.0,31.49,31.79,9905,9936,-31
2024-07-22,5.0,33.7,40.24,9901,9911,-10
2024-07-22,6.0,42.24,42.85,9967,9926,41
2024-07-22,7.0,43.44,43.14,10061,10048,13
2024-07-22,8.0,74.27,43.72,10440,10466,-26
2024-07-22,9.0,43.49,43.15,10822,10840,-18
2024-07-22,10.0,43.95,43.05,11118,11133,-15
2024-07-22,11.0,53.73,43.88,11397,11520,-123
2024-07-22,12.0,115.25,53.4,11749,11786,-37
2024-07-22,13.0,91.36,53.41,11910,11955,-45
2024-07-22,14.0,121.17,106.68,12075,12144,-69
2024-07-22,15.0,111.03,176.6,12172,12145,27
2024-07-22,16.0,108.06,185.05,12178,12204,-26
2024-07-22,17.0,257.19,333.08,12220,12221,-1
2024-07-22,18.0,60.61,138.99,12167,12149,18
2024-07-22,19.0,42.22,51.28,11992,11989,3
2024-07-22,20.0,28.96,33.39,11798,11825,-27
2024-07-22,21.0,229.77,58.91,11612,11676,-64
2024-07-22,22.0,42.39,35.22,11484,11500,-16
2024-07-22,23.0,29.9,23.22,11279,11227,52
2024-07-22,24.0,22.98,18.3,10856,10863,-7
2024-07-23,1.0,12.49,14.65,10523,10486,37
2024-07-23,2.0,12.83,11.76,10294,10251,43
2024-07-23,3.0,19.05,12.6,10094,10068,26
2024-07-23,4.0,11.07,12.11,9980,9942,38
2024-07-23,5.0,10.59,11.21,9887,9889,-2
2024-07-23,6.0,11.11,13.42,9918,9974,-56
2024-07-23,7.0,13.34,14.34,10124,10144,-20
2024-07-23,8.0,15.63,12.33,10489,10540,-51
2024-07-23,9.0,11.3,14.07,10879,10896,-17
2024-07-23,10.0,22.56,18.64,11111,11168,-57
2024-07-23,11.0,14.35,20.76,11403,11486,-83
2024-07-23,12.0,29.98,29.1,11667,11633,34
2024-07-23,13.0,30.75,31.51,11711,11768,-57
2024-07-23,14.0,39.96,62.34,11823,11932,-109
2024-07-23,15.0,98.78,45.56,11956,11967,-11
2024-07-23,16.0,39.64,47.56,12034,12082,-48
2024-07-23,17.0,29.89,30.95,12090,12126,-36
2024-07-23,18.0,32.14,99.04,12022,12159,-137
2024-07-23,19.0,114.74,119.83,11992,12008,-16
2024-07-23,20.0,119.93,526.89,11797,11713,84
2024-07-23,21.0,812.43,843.15,11444,11318,126
2024-07-23,22.0,118.51,114.16,11094,11111,-17
2024-07-23,23.0,60.82,53.73,10960,10939,21
2024-07-23,24.0,29.75,31.91,10586,10619,-33
2024-07-24,1.0,39.88,44.11,10297,10270,27
2024-07-24,2.0,46.85,43.82,10030,9965,65
2024-07-24,3.0,36.18,38.48,9789,9797,-8
2024-07-24,4.0,35.6,36.3,9701,9729,-28
2024-07-24,5.0,35.93,36.26,9706,9768,-62
2024-07-24,6.0,39.36,36.96,9844,9837,7
2024-07-24,7.0,63.14,70.69,10046,10036,10
2024-07-24,8.0,118.2,117.63,10375,10345,30
2024-07-24,9.0,48.99,95.14,10669,10660,9
2024-07-24,10.0,98.89,51.75,10878,10928,-50
2024-07-24,11.0,44.83,41.86,11152,11167,-15
2024-07-24,12.0,38.86,38.69,11303,11327,-24
2024-07-24,13.0,39.43,38.08,11419,11466,-47
2024-07-24,14.0,41.47,43.1,11529,11553,-24
2024-07-24,15.0,98.31,57.75,11617,11677,-60
2024-07-24,16.0,75.0,57.75,11717,11716,1
2024-07-24,17.0,42.14,40.82,11727,11804,-77
2024-07-24,18.0,42.11,41.01,11775,11789,-14
2024-07-24,19.0,38.31,41.03,11595,11642,-47
2024-07-24,20.0,38.63,73.11,11520,11453,67
2024-07-24,21.0,51.06,96.51,11270,11270,0
2024-07-24,22.0,42.09,48.22,11107,11201,-94
2024-07-24,23.0,37.2,43.37,11006,10931,75
2024-07-24,24.0,37.05,36.75,10563,10473,90
2024-07-25,1.0,36.55,29.58,10162,10072,90
2024-07-25,2.0,27.44,21.16,9887,9876,11
2024-07-25,3.0,12.8,14.05,9745,9704,41
2024-07-25,4.0,11.61,14.97,9616,9579,37
2024-07-25,5.0,11.48,11.29,9542,9534,8
2024-07-25,6.0,11.32,11.36,9605,9600,5
2024-07-25,7.0,13.47,13.9,9799,9774,25
2024-07-25,8.0,22.64,21.2,10104,10133,-29
2024-07-25,9.0,34.47,34.41,10412,10396,16
2024-07-25,10.0,35.03,21.71,10581,10498,83
2024-07-25,11.0,23.84,12.37,10632,10581,51
2024-07-25,12.0,15.97,14.73,10683,10672,11
2024-07-25,13.0,10.41,9.07,10742,10739,3
2024-07-25,14.0,5.45,5.82,10780,10765,15
2024-07-25,15.0,4.99,6.15,10733,10817,-84
2024-07-25,16.0,0.0,0.0,10823,10778,45
2024-07-25,17.0,0.0,0.0,10729,10752,-23
2024-07-25,18.0,0.0,6.4,10721,10771,-50
2024-07-25,19.0,0.0,1.89,10618,10669,-51
2024-07-25,20.0,0.0,3.52,10528,10481,47
2024-07-25,21.0,5.97,14.45,10324,10284,40
2024-07-25,22.0,18.47,25.5,10227,10231,-4
2024-07-25,23.0,16.74,22.98,10104,10064,40
2024-07-25,24.0,10.49,9.13,9766,9641,125
2024-07-26,1.0,2.76,3.28,9385,9361,24
2024-07-26,2.0,0.0,0.0,9238,9223,15
2024-07-26,3.0,0.0,0.0,9150,9131,19
2024-07-26,4.0,0.0,0.55,9103,9138,-35
2024-07-26,5.0,0.0,5.52,9147,9153,-6
2024-07-26,6.0,0.0,0.0,9254,9290,-36
2024-07-26,7.0,1.84,0.0,9462,9495,-33
2024-07-26,8.0,3.17,0.0,9791,9842,-51
2024-07-26,9.0,0.0,0.0,10108,10129,-21
2024-07-26,10.0,2.76,2.57,10300,10296,4
2024-07-26,11.0,2.76,6.18,10437,10436,1
2024-07-26,12.0,6.23,8.07,10501,10569,-68
2024-07-26,13.0,11.15,17.72,10608,10623,-15
2024-07-26,14.0,11.14,12.17,10633,10662,-29
2024-07-26,15.0,11.12,10.23,10698,10687,11
2024-07-26,16.0,7.0,8.42,10714,10731,-17
2024-07-26,17.0,5.52,7.3,10723,10735,-12
2024-07-26,18.0,5.53,7.56,10671,10675,-4
2024-07-26,19.0,5.96,8.78,10492,10429,63
2024-07-26,20.0,9.3,13.57,10319,10266,53
2024-07-26,21.0,15.95,18.57,10095,10093,2
2024-07-26,22.0,18.84,19.75,9993,9983,10
2024-07-26,23.0,17.51,19.19,9854,9869,-15
2024-07-26,24.0,15.97,19.41,9597,9574,23
2024-07-27,1.0,16.97,17.29,9360,9305,55
2024-07-27,2.0,17.18,14.35,9160,9136,24
2024-07-27,3.0,11.78,12.48,9020,8993,27
2024-07-27,4.0,9.73,9.57,8945,8920,25
2024-07-27,5.0,13.6,11.56,8913,8905,8
2024-07-27,6.0,8.89,9.42,8899,8964,-65
2024-07-27,7.0,8.27,8.57,8962,8993,-31
2024-07-27,8.0,8.66,10.18,9146,9176,-30
2024-07-27,9.0,15.31,14.1,9423,9407,16
2024-07-27,10.0,13.25,15.96,9618,9658,-40
2024-07-27,11.0,10.2,12.58,9856,9799,57
2024-07-27,12.0,11.9,14.71,9898,9846,52
2024-07-27,13.0,13.6,15.06,9900,9859,41
2024-07-27,14.0,12.01,14.63,9904,9857,47
2024-07-27,15.0,11.56,17.05,9897,9862,35
2024-07-27,16.0,15.92,15.2,9919,9950,-31
2024-07-27,17.0,13.98,17.74,10023,10052,-29
2024-07-27,18.0,18.72,26.08,10142,10128,14
2024-07-27,19.0,56.16,44.16,10069,10103,-34
2024-07-27,20.0,32.86,54.31,10024,10045,-21
2024-07-27,21.0,45.99,50.63,9975,9932,43
2024-07-27,22.0,75.75,57.3,9847,9900,-53
2024-07-27,23.0,50.4,36.62,9875,9864,11
2024-07-27,24.0,36.27,23.0,9672,9587,85
2024-07-28,1.0,13.83,16.93,9356,9341,15
2024-07-28,2.0,16.93,13.92,9190,9203,-13
2024-07-28,3.0,10.69,9.44,9112,9080,32
2024-07-28,4.0,11.25,10.28,9004,8990,14
2024-07-28,5.0,9.43,9.16,8953,8906,47
2024-07-28,6.0,10.69,12.05,8876,8910,-34
2024-07-28,7.0,8.89,9.43,8852,8841,11
2024-07-28,8.0,9.16,7.83,8955,8984,-29
2024-07-28,9.0,6.67,7.62,9183,9196,-13
2024-07-28,10.0,17.5,16.55,9481,9487,-6
2024-07-28,11.0,16.51,16.99,9722,9774,-52
2024-07-28,12.0,17.08,16.31,9981,9992,-11
2024-07-28,13.0,17.09,16.99,10148,10128,20
2024-07-28,14.0,17.55,17.0,10217,10221,-4
2024-07-28,15.0,17.81,18.15,10308,10349,-41
2024-07-28,16.0,19.63,21.65,10450,10473,-23
2024-07-28,17.0,28.22,32.22,10592,10656,-64
2024-07-28,18.0,31.26,32.52,10719,10808,-89
2024-07-28,19.0,30.88,50.72,10734,10815,-81
2024-07-28,20.0,37.23,47.17,10737,10739,-2
2024-07-28,21.0,61.21,90.36,10582,10511,71
2024-07-28,22.0,99.8,45.05,10392,10355,37
2024-07-28,23.0,41.5,25.41,10223,10192,31
2024-07-28,24.0,17.7,17.53,9855,9809,46
2024-07-29,1.0,22.92,18.3,9541,9433,108
2024-07-29,2.0,18.32,17.67,9261,9188,73
2024-07-29,3.0,16.9,14.6,9085,9026,59
2024-07-29,4.0,13.6,14.8,8977,8987,-10
2024-07-29,5.0,12.28,13.42,8977,9029,-52
2024-07-29,6.0,17.12,17.06,9104,9123,-19
2024-07-29,7.0,17.32,17.18,9279,9348,-69
2024-07-29,8.0,31.9,22.76,9700,9725,-25
2024-07-29,9.0,41.27,41.13,10077,10077,0
2024-07-29,10.0,38.73,35.56,10362,10428,-66
2024-07-29,11.0,32.19,30.53,10683,10783,-100
2024-07-29,12.0,26.94,28.61,10980,11019,-39
2024-07-29,13.0,37.53,34.2,11183,11225,-42
2024-07-29,14.0,35.85,34.91,11298,11392,-94
2024-07-29,15.0,34.47,37.94,11439,11456,-17
2024-07-29,16.0,35.83,30.65,11491,11493,-2
2024-07-29,17.0,19.07,25.18,11466,11487,-21
2024-07-29,18.0,35.91,36.12,11421,11458,-37
2024-07-29,19.0,43.24,39.68,11282,11288,-6
2024-07-29,20.0,22.05,34.83,11083,11032,51
2024-07-29,21.0,33.87,22.3,10828,10749,79
2024-07-29,22.0,17.58,16.29,10637,10614,23
2024-07-29,23.0,15.92,10.47,10415,10381,34
2024-07-29,24.0,15.14,17.33,10078,10058,20
2024-07-30,1.0,11.36,17.36,9760,9735,25
2024-07-30,2.0,15.29,15.74,9538,9528,10
2024-07-30,3.0,10.71,13.93,9414,9378,36
2024-07-30,4.0,14.91,16.37,9319,9290,29
2024-07-30,5.0,14.99,17.08,9271,9264,7
2024-07-30,6.0,21.33,26.34,9325,9393,-68
2024-07-30,7.0,30.33,35.44,9569,9611,-42
2024-07-30,8.0,31.2,50.13,9927,9940,-13
2024-07-30,9.0,87.25,57.12,10206,10207,-1
2024-07-30,10.0,56.6,39.92,10446,10411,35
2024-07-30,11.0,41.11,38.98,10593,10533,60
2024-07-30,12.0,40.4,45.01,10639,10687,-48
2024-07-30,13.0,68.75,52.79,10816,10924,-108
2024-07-30,14.0,87.28,74.02,11061,11166,-105
2024-07-30,15.0,71.61,104.65,11202,11242,-40
2024-07-30,16.0,118.94,94.32,11259,11255,4
2024-07-30,17.0,69.28,95.41,11272,11240,32
2024-07-30,18.0,55.5,39.54,11219,11307,-88
2024-07-30,19.0,31.81,50.29,11170,11293,-123
2024-07-30,20.0,82.97,103.79,11211,11217,-6
2024-07-30,21.0,102.25,108.57,11029,10984,45
2024-07-30,22.0,76.95,65.45,10805,10760,45
2024-07-30,23.0,49.37,34.65,10572,10566,6
2024-07-30,24.0,28.72,28.71,10204,10190,14
2024-07-31,1.0,29.91,30.53,9911,9869,42
2024-07-31,2.0,31.37,29.35,9699,9637,62
2024-07-31,3.0,28.76,27.11,9509,9518,-9
2024-07-31,4.0,16.35,18.53,9476,9483,-7
2024-07-31,5.0,15.41,15.24,9449,9471,-22
2024-07-31,6.0,15.58,15.74,9524,9539,-15
2024-07-31,7.0,19.1,19.34,9710,9707,3
2024-07-31,8.0,25.63,26.99,10047,10121,-74
2024-07-31,9.0,31.17,30.75,10445,10499,-54
2024-07-31,10.0,37.77,42.22,10729,10761,-32
2024-07-31,11.0,46.96,47.97,10963,10981,-18
2024-07-31,12.0,48.56,45.41,11123,11181,-58
2024-07-31,13.0,32.63,30.44,11304,11344,-40
2024-07-31,14.0,33.1,32.39,11447,11511,-64
2024-07-31,15.0,32.32,38.61,11567,11652,-85
2024-07-31,16.0,32.22,37.93,11728,11819,-91
2024-07-31,17.0,40.9,40.26,11850,11949,-99
2024-07-31,18.0,38.71,36.11,11904,11901,3
2024-07-31,19.0,33.1,35.61,11693,11582,111
2024-07-31,20.0,21.5,29.44,11360,11306,54
2024-07-31,21.0,30.21,31.36,11103,11062,41
2024-07-31,22.0,40.68,35.81,10919,10847,72
2024-07-31,23.0,29.57,23.67,10617,10500,117
2024-07-31,24.0,16.58,15.59,10159,10105,54
2024-08-01,1.0,19.84,12.66,9849,9813,36
2024-08-01,2.0,10.13,9.49,9632,9661,-29
2024-08-01,3.0,9.77,10.1,9539,9508,31
2024-08-01,4.0,7.3,13.32,9432,9378,54
2024-08-01,5.0,28.71,31.37,9344,9344,0
2024-08-01,6.0,33.24,38.93,9432,9438,-6
2024-08-01,7.0,36.27,39.51,9592,9636,-44
2024-08-01,8.0,67.59,40.0,9972,10002,-30
2024-08-01,9.0,52.27,34.08,10310,10282,28
2024-08-01,10.0,34.13,32.11,10526,10529,-3
2024-08-01,11.0,31.35,31.73,10707,10787,-80
2024-08-01,12.0,37.66,31.5,10956,11000,-44
2024-08-01,13.0,32.62,32.18,11108,11145,-37
2024-08-01,14.0,37.54,37.23,11232,11276,-44
2024-08-01,15.0,37.3,33.15,11300,11303,-3
2024-08-01,16.0,33.03,34.88,11349,11406,-57
2024-08-01,17.0,33.18,37.72,11457,11521,-64
2024-08-01,18.0,42.51,57.78,11481,11551,-70
2024-08-01,19.0,33.91,51.91,11399,11467,-68
2024-08-01,20.0,333.77,507.83,11296,11337,-41
2024-08-01,21.0,849.06,821.27,11138,11099,39
2024-08-01,22.0,485.54,284.86,10977,10797,180
2024-08-01,23.0,29.69,31.37,10562,10594,-32
2024-08-01,24.0,19.47,17.13,10272,10321,-49
2024-08-02,1.0,21.37,15.69,10043,9966,77
2024-08-02,2.0,21.3,16.89,9751,9728,23
2024-08-02,3.0,14.87,18.23,9588,9584,4
2024-08-02,4.0,14.99,23.72,9497,9466,31
2024-08-02,5.0,22.15,28.45,9440,9419,21
2024-08-02,6.0,38.02,36.66,9489,9523,-34
2024-08-02,7.0,22.8,24.16,9663,9675,-12
2024-08-02,8.0,25.9,21.18,9990,10041,-51
2024-08-02,9.0,20.71,16.15,10350,10381,-31
2024-08-02,10.0,20.21,14.91,10636,10649,-13
2024-08-02,11.0,14.94,15.01,10849,10850,-1
2024-08-02,12.0,17.27,19.41,10999,11030,-31
2024-08-02,13.0,19.98,21.34,11107,11097,10
2024-08-02,14.0,24.27,30.93,11151,11230,-79
2024-08-02,15.0,24.15,30.14,11164,11277,-113
2024-08-02,16.0,28.21,39.82,11297,11300,-3
2024-08-02,17.0,22.32,45.82,11294,11345,-51
2024-08-02,18.0,48.18,124.66,11287,11325,-38
2024-08-02,19.0,33.72,175.32,11158,11193,-35
2024-08-02,20.0,274.06,158.49,11072,11025,47
2024-08-02,21.0,53.95,40.77,10830,10817,13
2024-08-02,22.0,24.05,21.91,10677,10645,32
2024-08-02,23.0,19.95,18.83,10492,10494,-2
2024-08-02,24.0,22.01,26.45,10196,10153,43
2024-08-03,1.0,51.56,109.46,9879,9803,76
2024-08-03,2.0,27.31,18.57,9639,9638,1
2024-08-03,3.0,12.37,15.66,9496,9504,-8
2024-08-03,4.0,15.37,18.6,9429,9421,8
2024-08-03,5.0,19.77,19.35,9364,9331,33
2024-08-03,6.0,14.45,17.38,9320,9323,-3
2024-08-03,7.0,13.82,14.38,9300,9286,14
2024-08-03,8.0,14.85,14.63,9403,9407,-4
2024-08-03,9.0,20.98,20.97,9647,9613,34
2024-08-03,10.0,23.38,26.06,9864,9863,1
2024-08-03,11.0,37.52,31.59,10082,10117,-35
2024-08-03,12.0,39.69,39.15,10279,10362,-83
2024-08-03,13.0,21.68,28.66,10471,10538,-67
2024-08-03,14.0,32.11,38.55,10618,10719,-101
2024-08-03,15.0,27.97,28.62,10764,10836,-72
2024-08-03,16.0,28.15,30.54,10895,10969,-74
2024-08-03,17.0,22.66,19.85,11031,11038,-7
2024-08-03,18.0,15.65,16.26,10989,10880,109
2024-08-03,19.0,9.18,8.35,10736,10690,46
2024-08-03,20.0,7.54,7.39,10528,10558,-30
2024-08-03,21.0,6.39,9.14,10399,10353,46
2024-08-03,22.0,18.71,24.78,10230,10175,55
2024-08-03,23.0,354.67,92.98,10032,10012,20
2024-08-03,24.0,90.1,166.32,9759,9707,52
2024-08-04,1.0,46.86,145.97,9483,9487,-4
2024-08-04,2.0,31.27,31.73,9332,9333,-1
2024-08-04,3.0,39.09,44.44,9240,9263,-23
2024-08-04,4.0,32.01,34.18,9208,9237,-29
2024-08-04,5.0,33.32,225.41,9177,9147,30
2024-08-04,6.0,380.17,57.1,9116,9091,25
2024-08-04,7.0,39.14,40.52,9055,9121,-66
2024-08-04,8.0,29.49,27.39,9219,9200,19
2024-08-04,9.0,30.08,29.12,9400,9417,-17
2024-08-04,10.0,30.58,30.14,9668,9681,-13
2024-08-04,11.0,31.66,30.02,9861,9932,-71
2024-08-04,12.0,31.29,30.31,10088,10047,41
2024-08-04,13.0,30.85,30.37,10153,10191,-38
2024-08-04,14.0,30.84,30.73,10297,10302,-5
2024-08-04,15.0,31.4,35.54,10369,10413,-44
2024-08-04,16.0,35.87,39.13,10484,10461,23
2024-08-04,17.0,41.41,51.16,10511,10496,15
2024-08-04,18.0,51.16,49.54,10509,10505,4
2024-08-04,19.0,38.9,34.12,10488,10423,65
2024-08-04,20.0,30.12,24.14,10269,10191,78
2024-08-04,21.0,19.06,9.82,10078,10091,-13
2024-08-04,22.0,7.65,7.69,10100,10186,-86
2024-08-04,23.0,15.49,13.7,10070,10042,28
2024-08-04,24.0,10.52,17.21,9741,9758,-17
2024-08-05,1.0,17.08,22.81,9538,9497,41
2024-08-05,2.0,20.92,29.24,9357,9367,-10
2024-08-05,3.0,29.17,29.83,9240,9212,28
2024-08-05,4.0,28.92,30.05,9149,9108,41
2024-08-05,5.0,29.61,30.47,9072,9085,-13
2024-08-05,6.0,31.56,30.9,9091,9128,-37
2024-08-05,7.0,32.14,34.31,9114,9221,-107
2024-08-05,8.0,31.97,30.93,9335,9312,23
2024-08-05,9.0,30.99,30.12,9513,9468,45
2024-08-05,10.0,28.93,28.06,9654,9625,29
2024-08-05,11.0,26.06,27.83,9825,9834,-9
2024-08-05,12.0,28.33,25.38,9974,9980,-6
2024-08-05,13.0,28.62,29.8,10067,10092,-25
2024-08-05,14.0,30.45,31.5,10152,10193,-41
2024-08-05,15.0,31.21,31.46,10223,10260,-37
2024-08-05,16.0,31.34,31.44,10354,10345,9
2024-08-05,17.0,30.14,31.0,10398,10485,-87
2024-08-05,18.0,31.2,31.09,10513,10546,-33
2024-08-05,19.0,30.35,30.85,10440,10454,-14
2024-08-05,20.0,29.34,31.07,10319,10294,25
2024-08-05,21.0,31.71,31.39,10142,10196,-54
2024-08-05,22.0,31.21,30.8,10161,10130,31
2024-08-05,23.0,28.89,24.22,9880,9884,-4
2024-08-05,24.0,17.04,11.55,9605,9564,41
2024-08-06,1.0,7.54,7.72,9350,9291,59
2024-08-06,2.0,7.0,16.9,9143,9051,92
2024-08-06,3.0,21.89,27.48,8974,9016,-42
2024-08-06,4.0,28.96,29.76,8987,8998,-11
2024-08-06,5.0,28.03,30.93,8984,9029,-45
2024-08-06,6.0,34.42,30.83,9165,9165,0
2024-08-06,7.0,29.96,29.85,9329,9378,-49
2024-08-06,8.0,38.18,32.17,9658,9687,-29
2024-08-06,9.0,31.56,31.33,9916,9912,4
2024-08-06,10.0,31.16,31.29,10087,10109,-22
2024-08-06,11.0,31.6,30.74,10256,10237,19
2024-08-06,12.0,31.18,31.91,10348,10346,2
2024-08-06,13.0,32.14,31.94,10419,10420,-1
2024-08-06,14.0,32.2,30.53,10473,10440,33
2024-08-06,15.0,31.01,30.28,10456,10458,-2
2024-08-06,16.0,30.06,29.23,10499,10473,26
2024-08-06,17.0,28.97,29.08,10496,10489,7
2024-08-06,18.0,27.82,28.4,10487,10523,-36
2024-08-06,19.0,29.08,30.09,10396,10393,3
2024-08-06,20.0,29.28,30.32,10235,10166,69
2024-08-06,21.0,32.09,101.37,10023,10104,-81
2024-08-06,22.0,59.16,39.73,10055,10044,11
2024-08-06,23.0,73.42,51.31,9863,9888,-25
2024-08-06,24.0,32.35,36.05,9607,9588,19
2024-08-07,1.0,56.82,36.51,9385,9365,20
2024-08-07,2.0,31.69,31.91,9232,9223,9
2024-08-07,3.0,29.82,30.46,9134,9135,-1
2024-08-07,4.0,29.63,30.32,9085,9138,-53
2024-08-07,5.0,31.51,31.42,9074,9179,-105
2024-08-07,6.0,30.22,30.22,9179,9308,-129
2024-08-07,7.0,30.52,30.25,9464,9513,-49
2024-08-07,8.0,31.82,32.87,9737,9810,-73
2024-08-07,9.0,36.15,32.83,10061,10010,51
2024-08-07,10.0,32.24,32.46,10147,10124,23
2024-08-07,11.0,34.51,32.92,10262,10215,47
2024-08-07,12.0,34.5,33.38,10290,10265,25
2024-08-07,13.0,29.79,31.67,10319,10335,-16
2024-08-07,14.0,32.62,29.98,10388,10340,48
2024-08-07,15.0,27.62,29.32,10378,10319,59
2024-08-07,16.0,28.57,27.54,10337,10318,19
2024-08-07,17.0,21.74,27.71,10340,10418,-78
2024-08-07,18.0,28.25,29.08,10414,10489,-75
2024-08-07,19.0,30.36,30.58,10331,10365,-34
2024-08-07,20.0,28.11,29.39,10235,10224,11
2024-08-07,21.0,31.5,29.7,10091,10083,8
2024-08-07,22.0,32.52,31.14,10063,10039,24
2024-08-07,23.0,35.23,31.08,9868,9848,20
2024-08-07,24.0,30.84,30.87,9527,9571,-44
2024-08-08,1.0,47.26,35.1,9366,9342,24
2024-08-08,2.0,44.86,43.66,9234,9258,-24
2024-08-08,3.0,42.09,40.59,9162,9160,2
2024-08-08,4.0,32.03,35.6,9103,9095,8
2024-08-08,5.0,32.06,32.81,9100,9105,-5
2024-08-08,6.0,39.71,36.61,9175,9203,-28
2024-08-08,7.0,36.03,32.64,9297,9351,-54
2024-08-08,8.0,30.61,29.46,9637,9607,30
2024-08-08,9.0,30.75,28.49,9846,9818,28
2024-08-08,10.0,29.28,28.45,9987,10031,-44
2024-08-08,11.0,29.54,28.47,10194,10181,13
2024-08-08,12.0,29.93,31.3,10304,10325,-21
2024-08-08,13.0,32.12,33.36,10422,10409,13
2024-08-08,14.0,44.78,41.49,10490,10487,3
2024-08-08,15.0,62.12,51.19,10532,10448,84
2024-08-08,16.0,64.7,62.29,10481,10479,2
2024-08-08,17.0,33.86,34.73,10493,10560,-67
2024-08-08,18.0,37.26,34.89,10567,10622,-55
2024-08-08,19.0,32.79,34.01,10517,10500,17
2024-08-08,20.0,31.44,43.06,10352,10412,-60
2024-08-08,21.0,42.01,40.45,10256,10234,22
2024-08-08,22.0,34.75,32.86,10135,10170,-35
2024-08-08,23.0,31.17,28.17,9997,9983,14
2024-08-08,24.0,24.28,20.14,9675,9637,38
2024-08-09,1.0,14.27,18.44,9396,9378,18
2024-08-09,2.0,12.66,13.0,9203,9154,49
2024-08-09,3.0,16.91,18.47,9060,9131,-71
2024-08-09,4.0,18.63,19.77,9089,9117,-28
2024-08-09,5.0,18.55,19.99,9119,9120,-1
2024-08-09,6.0,23.43,26.89,9217,9220,-3
2024-08-09,7.0,31.63,31.45,9351,9360,-9
2024-08-09,8.0,31.96,31.24,9628,9690,-62
2024-08-09,9.0,31.86,30.83,9958,9921,37
2024-08-09,10.0,32.15,32.38,10100,10134,-34
2024-08-09,11.0,31.63,31.95,10288,10302,-14
2024-08-09,12.0,31.64,32.17,10407,10424,-17
2024-08-09,13.0,32.21,32.85,10488,10445,43
2024-08-09,14.0,33.18,34.32,10522,10532,-10
2024-08-09,15.0,34.2,37.1,10549,10561,-12
2024-08-09,16.0,35.89,36.49,10604,10627,-23
2024-08-09,17.0,33.6,34.99,10651,10722,-71
2024-08-09,18.0,33.01,35.19,10692,10738,-46
2024-08-09,19.0,34.12,39.48,10621,10610,11
2024-08-09,20.0,34.86,61.57,10468,10456,12
